"PrimaryKey","Annual_Forb","Annual_Forb_Exo","Annual_Forb_Exo_Inv","Annual_Forb_Exo_Inv_Nox","Annual_Graminoid","Annual_Graminoid_Exo","Annual_Graminoid_Exo_Inv","Annual_Graminoid_Exo_Inv_Nox","Annual_Graminoid_Nox","Annual_Sedge","Perennial_Forb","Perennial_Forb_Exo","Perennial_Forb_Exo_Inv","Perennial_Forb_Exo_Inv_Nox","Perennial_Graminoid","Perennial_Graminoid_Exo","Perennial_Graminoid_Exo_Inv","Perennial_Graminoid_Exo_Inv_Nox","Perennial_Shrub","Perennial_SubShrub","Perennial_Succulent","Perennial_Tree","Perennial_Tree_Exo_Inv_Nox","Nox","Inv","Exo","Nat","NatHerb","NatWoody","S","GapLg","TotalFoliar","Count","NatCount","max_height"
"NML00000_Panel19_MIMB_2712019-09-01",0.333333333333333,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.33333333333333,0,2.33333333333333,0.333333333333333,2,28.6666666666667,97.28,12,8,7,12.7
"NML00000_Panel19_MIMB_2732019-09-01",0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,30.6666666666667,0,0,0,4.66666666666667,0,0,0,0,0,0,0,36,31.3333333333333,4.66666666666667,24.6666666666667,29.2666666666667,30.6666666666667,28,28,35.4333333333333
"NML00000_Panel19_MIMB_2762019-09-01",0.333333333333333,0,2.66666666666667,0,1,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0.666666666666667,4.66666666666667,0,0,0,0,2.66666666666667,0,9.33333333333333,4,5.33333333333333,51.3333333333333,62.64,12,20,19,16.4
"NML00000_Panel19_MIMB_2782019-09-01",5,0,1,0,0,0,0,0,0,0,2.33333333333333,0,0,0,78.3333333333333,0,0,0,0,0,0,0,0,0,1,0,85.6666666666667,85.6666666666667,0,14.6666666666667,19.28,78.3333333333333,28,25,46.7
"NML00000_Panel19_MIMB_2792019-09-01",9.66666666666667,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,16.3333333333333,0,0,0,8,0.333333333333333,0,9.66666666666667,0,0,0,0,44.6666666666667,26.6666666666667,18,8.66666666666667,61.3466666666667,38.3333333333333,50,50,42.8666666666667
"NML00000_Panel19_MIMB_2832019-09-01",0,0,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,55.3333333333333,0,0,0,0,3.33333333333333,0,0,0,0,0,0,62.3333333333333,59,3.33333333333333,18,7.88,59,21,20,35.3333333333333
"NML00000_Panel19_MIMB_2842019-09-01",1.33333333333333,0,4,0,22.6666666666667,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,2,5.33333333333333,0,0,0,0,4,0,34,26.6666666666667,7.33333333333333,32,59.5066666666667,35.3333333333333,45,43,20.4333333333333
"NML00000_Panel2_MIMB_0162019-09-01",1,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,14.6666666666667,3.66666666666667,2,0,0,0,0,0,32.3333333333333,12,20.3333333333333,5,43.5466666666667,26,44,44,44
"NML00000_Panel2_MIMB_0172019-09-01",2,0,0,0,0.666666666666667,0,0,0,0,0,2.33333333333333,0,0,0,0.333333333333333,0,0,0,29,0,0,0,0,0,0,0,34.3333333333333,5.33333333333333,29,9.66666666666667,54.6,31,29,28,28.7
"NML00000_Panel2_MIMB_0192019-09-01",6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9.66666666666667,2.33333333333333,0,0,0,0,0,0,28.6666666666667,16.6666666666667,12,57.3333333333333,53.0266666666667,25.3333333333333,10,10,15.0666666666667
"NML00000_Panel2_MIMB_0212019-09-01",2,0,0,0,0.333333333333333,0,0,0,0,0,2.66666666666667,0,0,0,14.6666666666667,0,0,0,11.6666666666667,0.333333333333333,0,0,0,0,0,0,31.6666666666667,19.6666666666667,12,34.3333333333333,59.4533333333333,28.3333333333333,34,34,39.0666666666667
"NML00000_Panel2_MIMB_0222019-09-01",0,0,0.333333333333333,0,0,0,0,0,0,0,1.33333333333333,0,0,0,3,0,0,0,8.66666666666667,6,0,0,0,0,0.333333333333333,0,19,4.33333333333333,14.6666666666667,33.6666666666667,73.0266666666667,15.3333333333333,24,23,14.9
"NML00000_Panel2_MIMB_0232019-09-01",4.33333333333333,0,0,0,0.333333333333333,0,0,0,0,0,2,0,0,0,23,0,0,0,38.3333333333333,0.333333333333333,0,0,0,0,0,0,68.3333333333333,29.6666666666667,38.6666666666667,21,59.24,40.3333333333333,46,46,53.7666666666667
"NML00000_Panel2_MIMB_0252019-09-01",16,0,0.333333333333333,0,32.3333333333333,0,0,0,0,0,2.66666666666667,0,0,0,10,0,0,0,1,0,0,0,0,0,0.333333333333333,0,62,61,1,11,7.68,50.3333333333333,45,44,17.6333333333333
"NML00000_Panel2_MIMB_0272019-09-01",0.333333333333333,0,1.33333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,1.33333333333333,0.333333333333333,0,0,0,1.33333333333333,0,3.66666666666667,2,1.66666666666667,84,82.9866666666667,5,31,29,6.4
"NML00000_Panel2_MIMB_0292019-09-01",0,0,2.33333333333333,0,0,0,0,0,0,0,1.33333333333333,0,0,0,47.6666666666667,0,0,0,0.333333333333333,0,0,0,0,0,2.33333333333333,0,49.3333333333333,49,0.333333333333333,32.3333333333333,29.4533333333333,49.3333333333333,21,20,29.6666666666667
"NML00000_Panel20_MIMB_2862019-09-01",0,0,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,0,6.33333333333333,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,7.33333333333333,6.66666666666667,0.666666666666667,69.3333333333333,92.7466666666667,7.33333333333333,20,20,10.3
"NML00000_Panel20_MIMB_2872019-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667,4.66666666666667,0,47.6666666666667,94.04,4.66666666666667,5,5,10.2333333333333
"NML00000_Panel20_MIMB_2882019-09-01",0.666666666666667,0,0.666666666666667,0,1,0,0,0,0,0,0.333333333333333,0,0,0,20.6666666666667,0,0,0,0,0,0,0,0,0,0.666666666666667,0,22.6666666666667,22.6666666666667,0,34.3333333333333,82.3066666666667,23.3333333333333,30,29,22.4
"NML00000_Panel20_MIMB_2892019-09-01",3,0,0,0,1,0,0,0,0,0,3.66666666666667,0,0,0,70,0,0,0,2.33333333333333,4.66666666666667,9.33333333333333,3,0,0,0,0,97,77.6666666666667,19.3333333333333,1.66666666666667,4.96,78.6666666666667,50,49,68.5
"NML00000_Panel20_MIMB_2902019-09-01",1.66666666666667,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,29.6666666666667,0,0,0,1,2.33333333333333,1.66666666666667,0,0,0,0,0,37,32,5,47,48.04,35.6666666666667,39,39,28.4666666666667
"NML00000_Panel20_MIMB_2922019-09-01",1.33333333333333,0,1,0,6,0,0,0,0,0,3.66666666666667,0,0,0,37,0,0,0,1,0,0,0,0,0,1,0,49,48,1,8.66666666666667,17.56,47,36,35,31.2
"NML00000_Panel20_MIMB_2932019-09-01",2,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,5.33333333333333,2.33333333333333,2.33333333333333,0,0,0,0,0,20,10,10,33.3333333333333,52.5733333333333,19.3333333333333,35,34,13.4333333333333
"NML00000_Panel20_MIMB_2942019-09-01",1.66666666666667,0,16.3333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,0,7.66666666666667,0,0,0,7,3.66666666666667,0,0,0,0,16.3333333333333,0,20.3333333333333,9.66666666666667,10.6666666666667,24,32.4133333333333,33.6666666666667,29,28,29.1
"NML00000_Panel20_MIMB_2952019-09-01",0.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,3.33333333333333,0,0,0,5.33333333333333,2.66666666666667,0.666666666666667,0,0,0,0,0,13.3333333333333,4.66666666666667,8.66666666666667,70,81.6,11.6666666666667,24,24,22.6666666666667
"NML00000_Panel20_MIMB_2972019-09-01",2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,3,1,0,0,0,8,0,15,3,12,14.6666666666667,69.7733333333333,21.3333333333333,25,24,33.4666666666667
"NML00000_Panel20_MIMB_2982019-09-01",0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,1,0,0,0,18,0,0.666666666666667,0,0,0,0,0,20.3333333333333,1.66666666666667,18.6666666666667,60,74.08,19,28,27,37.6
"NML00000_Panel20_MIMB_2992019-09-01",0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,0,2.33333333333333,0,0,0,50.3333333333333,0,0,0,13.6666666666667,0,5,2.33333333333333,0,0,0.333333333333333,0,74.3333333333333,53.3333333333333,21,2,5.6,65,47,46,54.5
"NML00000_Panel3_MIMB_0342019-09-01",0.333333333333333,0,0.666666666666667,0,0,0,0,0,0,0,1.33333333333333,0,0,0,10.3333333333333,0,0,0,26.3333333333333,0.333333333333333,0,0,0,0,0.666666666666667,0,38.6666666666667,12,26.6666666666667,28,63.8133333333333,29,28,26,38.7333333333333
"NML00000_Panel3_MIMB_0452019-09-01",0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,21,0.333333333333333,0,0,0,0,0,0,23,1.66666666666667,21.3333333333333,38,73.8666666666667,22,23,22,33.7333333333333
"NML00000_Panel4_MIMB_0502019-09-01",0.666666666666667,0,5,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,3.66666666666667,0,0,0,2,19,0,0,0,0,5,0,26,5,21,44,47.04,29.6666666666667,38,37,18.1333333333333
"NML00000_Panel4_MIMB_0572019-09-01",1,0,1.33333333333333,0,7,0,0,0,0,0,1.33333333333333,0,0,0,8.33333333333333,0,0,0,20.6666666666667,0,0,0,0,0,1.33333333333333,0,38.3333333333333,17.6666666666667,20.6666666666667,12.3333333333333,43.4666666666667,34.3333333333333,33,31,39.1
"NML00000_Panel4_MIMB_0582019-09-01",4.66666666666667,0,10.3333333333333,0,22.6666666666667,0,0.333333333333333,0,0,0,0.666666666666667,0,0,0,7.33333333333333,0,0,0,0,0,0,3.66666666666667,0,0,10.6666666666667,0,39,35.3333333333333,3.66666666666667,9.33333333333333,64.8266666666667,42.6666666666667,45,42,31
"NML00000_Panel5_MIMB_0692019-09-01",0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,24,0,0,0,3.66666666666667,1,0,0,0,0,0,0,29.3333333333333,24.6666666666667,4.66666666666667,37.6666666666667,67.8,28,21,21,18.3666666666667
"NML00000_Panel5_MIMB_0702019-09-01",4,0,3,0,0.666666666666667,0,0,0,0,0,0,0,0,0,2,0,0,0,13.6666666666667,0,0,0,0,0,3,0,20.3333333333333,6.66666666666667,13.6666666666667,36.6666666666667,76.3866666666667,21,31,29,33.3333333333333
"NML00000_Panel5_MIMB_0712019-09-01",2.33333333333333,0,8.66666666666667,0,0,0,0,0,0,0,3.33333333333333,0,0,0,56,0,0,0,5,4.33333333333333,0,0,0,0,8.66666666666667,0,71,61.6666666666667,9.33333333333333,21,10.9066666666667,67.6666666666667,42,40,39.7
"NML00000_Panel6_MIMB_0772019-09-01",1.33333333333333,0,0,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,22.3333333333333,22.3333333333333,0,69,62.6533333333333,22.3333333333333,26,20,15.4666666666667
"NML00000_Panel6_MIMB_0782019-09-01",0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0,99.3333333333333,99.3066666666667,0.666666666666667,3,3,0
"NMP02000_2019_Reclaim_0692019-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.030303030303,0,0,0,2.42424242424242,4.24242424242424,0,0,0,0,0,0,29.6969696969697,23.030303030303,6.66666666666667,32.1212121212121,13.5393939393939,29.6969696969697,31,29,14.6363636363636
"NMP02000_2019_Reclaim_0922019-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33333333333333,0,0,0,0.666666666666667,2,0,0,0,0,0,0,8,5.33333333333333,2.66666666666667,14.6666666666667,71.7733333333333,7.33333333333333,50,47,5.86666666666667
"NMP02000_2019_Reclaim_0942019-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44927536231884,0,11.9565217391304,0,7.97101449275362,22.8260869565217,0,0,0,0,11.9565217391304,0,32.2463768115942,1.44927536231884,30.7971014492754,25,32.3550724637681,38.4057971014493,14,12,38.6111111111111
"NMP02000_2019_Reclaim_0962019-09-01",0,0,0,0,0,0,0,0,0,0,0.483091787439614,0,0,0,9.66183574879227,0,0,0,7.2463768115942,7.2463768115942,0,0,0,0,0,0,24.6376811594203,10.1449275362319,14.4927536231884,51.207729468599,52.7246376811594,23.6714975845411,24,23,25
"NMP02000_2019_Reclaim_0972019-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0.666666666666667,0,0,0,0,0,0,0,9.33333333333333,8.66666666666667,0.666666666666667,61.3333333333333,78.52,9.33333333333333,25,24,8.83333333333333
"NMP02000_2019_Reclaim_0982019-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0987654320988,0,0,0,0,0,0,0,32.0987654320988,0,32.0987654320988,22.2222222222222,60.3641975308642,32.0987654320988,19,19,66.3333333333333
"NMP02000_2019_Reclaim_0992019-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396825396825397,0,1.98412698412698,0,0,0,0,0,0.396825396825397,0,1.98412698412698,0,1.98412698412698,73.8095238095238,89.5952380952381,2.38095238095238,20,19,2.6875
"NMP02000_2019_Reclaim_1002019-09-01",0,0,0,0,20.4761904761905,0,0,0,0,0,0,0,0,0,0,0,2.38095238095238,0,0.476190476190476,8.57142857142857,0,0,0,0,2.38095238095238,0,29.5238095238095,20.4761904761905,9.04761904761905,22.8571428571429,56.3142857142857,31.4285714285714,37,35,14.952380952381
"NMP02000_2019_Reclaim_1012019-09-01",2.85714285714286,0,0,0,0,0,0,0,0,0,1.9047619047619,0,0,0,2.85714285714286,0,0,0,0,0,0,0,0,0,0,0,7.61904761904762,7.61904761904762,0,15.2380952380952,67.8428571428571,7.61904761904762,28,26,3.78571428571429
"NMP02000_2019_Reclaim_1032019-09-01",1.49253731343284,0,0.497512437810945,0,0,0,0,0,0,0,0,0,0,0,2.98507462686567,0,16.9154228855721,0,6.96517412935323,1.49253731343284,0,0,0,0,17.4129353233831,0,12.9353233830846,4.47761194029851,8.45771144278607,19.9004975124378,19.2089552238806,29.3532338308458,34,32,28.7179487179487
"NMP02000_2019_Reclaim_1042019-09-01",0.595238095238095,0,0,0,0,0.595238095238095,0,0,0,0,1.78571428571429,0,0,0,20.2380952380952,0,0,0,0,9.52380952380952,0,0,0,0,0,0.595238095238095,32.1428571428571,22.6190476190476,9.52380952380952,2.38095238095238,30.7559523809524,32.1428571428571,44,44,18.3939393939394
"NMP02000_2019_Reclaim_1052019-09-01",0,0,0,0,0,0,0,0,0,0,15.7894736842105,0,0,0,4.67836257309941,0,0,0,2.33918128654971,11.1111111111111,1.16959064327485,0,0,0,0,0,35.0877192982456,20.4678362573099,14.6198830409357,32.1637426900585,45.719298245614,31.5789473684211,32,29,30.8787878787879
"NMP02000_Year1_ChiActive_0022019-09-01",0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,3.33333333333333,0,2.66666666666667,0,0,0,10,2,0,0,0,0,3.33333333333333,0,15.3333333333333,3.33333333333333,12,60,75.7466666666667,20,21,20,27.5333333333333
"NMP02000_Year1_ChiActive_0032019-09-01",0,0,0,5.33333333333333,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0.666666666666667,0,0,0,0,5.33333333333333,0,0,36.6666666666667,36,0.666666666666667,29.3333333333333,5.54666666666667,42,18,16,37.8666666666667
"NMP02000_Year1_ChiActive_0042019-09-01",8,0,0,0,0,0,0,0,0,0,6,0,0,0,4.66666666666667,0,0,0,0,2.66666666666667,0,0,0,0,0,0,21.3333333333333,18.6666666666667,2.66666666666667,52,35,21.3333333333333,31,30,14.6333333333333
"NMP02000_Year1_ChiActive_0052019-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,3.33333333333333,0,0,0,6,3.33333333333333,0.666666666666667,0,0,0,0,0,15.3333333333333,5.33333333333333,10,24,67.9333333333333,15.3333333333333,45,45,15.2666666666667
"NMP02000_Year1_ChiActive_0062019-09-01",0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,20.6666666666667,0,0,0,0,0,0,0,21.3333333333333,0.666666666666667,20.6666666666667,69.3333333333333,61.0133333333333,20.6666666666667,17,17,36.7666666666667
"NMP02000_Year1_ChiActive_0072019-09-01",4,0,0,0,0,0,0,0,0,0,2,0,0,0,29.3333333333333,0,0,0,0,4.66666666666667,0,0,0,0,0,0,40,35.3333333333333,4.66666666666667,33.3333333333333,6.10666666666667,39.3333333333333,26,26,29.2
"NMP02000_Year1_ChiActive_0082019-09-01",0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,16.6666666666667,0,0,0,1.33333333333333,5.33333333333333,0.666666666666667,0,0,0,0,0,26.6666666666667,19.3333333333333,7.33333333333333,50,27.64,24.6666666666667,43,43,19.7931034482759
"NMP02000_Year1_ChiActive_0092019-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,12,0,0,0,6.66666666666667,6,0,0,0,0,0,0,26,13.3333333333333,12.6666666666667,35.3333333333333,50.2666666666667,24.6666666666667,18,18,31.5333333333333
"NMP02000_Year1_ChiActive_0102019-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33333333333333,0,0,0,0.666666666666667,7.33333333333333,0.666666666666667,0,0,0,0,0,18.6666666666667,10,8.66666666666667,63.3333333333333,41.0533333333333,18.6666666666667,27,27,14.2333333333333
"NMP02000_Year1_ChiActive_0112019-09-01",3.33333333333333,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,26,0,0,0,26.6666666666667,16.6666666666667,0,0,0,0,0,0,73.3333333333333,30,43.3333333333333,33.3333333333333,20.6133333333333,58.6666666666667,15,15,49.4666666666667
"NMP02000_Year1_ChiActive_0122019-09-01",0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,19.3333333333333,1.33333333333333,18,49.3333333333333,63.4,18,12,12,27.9
"NMP02000_Year1_ChiActive_0132019-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,5.33333333333333,0,0,0,15.3333333333333,20,0,0,0,0,0,0,44.6666666666667,9.33333333333333,35.3333333333333,30.6666666666667,24.56,41.3333333333333,18,17,41.9333333333333
"NMP02000_Year1_ChiActive_0142019-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,7.33333333333333,0,0,0,4,5.33333333333333,0,0,0,0,0,0,18,8.66666666666667,9.33333333333333,54.6666666666667,66.68,14.6666666666667,31,31,14.6
"NMP02000_Year1_ChiStatic_2112019-09-01",1.33333333333333,0,0,0,0,0,0,0,0,0,4,0,0,0,22,0,0,0,0.666666666666667,1.33333333333333,0,0,0,0,0,0,29.3333333333333,27.3333333333333,2,39.3333333333333,32.7333333333333,28.6666666666667,31,31,21.5
"NMP02000_Year1_ChiStatic_2122019-09-01",2,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,6,0,0,0,0,0,0.666666666666667,0,0,0,0,0,9.33333333333333,8.66666666666667,0.666666666666667,42.6666666666667,76.8266666666667,9.33333333333333,33,33,12.0666666666667
"NMP02000_Year1_ChiStatic_2132019-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3333333333333,0,0,0,24,0,0,0,0,0,0,0,47.3333333333333,23.3333333333333,24,31.3333333333333,33.8,42,30,30,80.8
"NMP02000_Year1_ChiStatic_2152019-09-01",0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,13.3333333333333,0,0,0,3.33333333333333,2.66666666666667,4,9.33333333333333,0,0,0,0,33.3333333333333,14,19.3333333333333,16.6666666666667,47.5866666666667,30,24,24,29.9333333333333
"NMP02000_Year1_ChiStatic_2162019-09-01",0.694444444444444,0,0,0,0,0,0,0,0,0,0.694444444444444,0,0,0,12.5,0,0,0,0,0.694444444444444,0,0,0,0,0,0,14.5833333333333,13.8888888888889,0.694444444444444,28.4722222222222,49.5466666666667,15.2777777777778,33,32,11.7857142857143
"NMP02000_Year1_ChiStatic_2172019-09-01",0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,36,0,0,0,0,6,0,0,0,0,0,0,42.6666666666667,36.6666666666667,6,42.6666666666667,1.49333333333333,41.3333333333333,42,42,19.7
"NMP02000_Year1_Foothills_3062019-09-01",1.33333333333333,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,18,0,0,0,2,0.666666666666667,11.3333333333333,4,0,0,0,0,38.6666666666667,20.6666666666667,18,2.66666666666667,37.5066666666667,34.6666666666667,36,36,53.3333333333333
"NMP02000_Year1_Foothills_3072019-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3333333333333,0,0,0,0,0,0,0,0,0,0,0,19.3333333333333,19.3333333333333,0,37.3333333333333,38.9733333333333,19.3333333333333,32,32,13.3666666666667
"NMP02000_Year1_Foothills_3102019-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,14,0,0,0,4.66666666666667,0.666666666666667,2,0,0,0,0,0,23.3333333333333,16,7.33333333333333,41.3333333333333,44.2,22,65,65,22.6666666666667
"NMP02000_Year1_Foothills_3112019-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,21.3333333333333,0,0,0,10,1.33333333333333,2,0,0,0,0,0,36,22.6666666666667,13.3333333333333,43.3333333333333,37.5333333333333,33.3333333333333,51,51,33.8333333333333
"NMP02000_Year1_Foothills_3132019-09-01",0,0,0,0,0,0,0,0,0,0,9.33333333333333,0,0,0,5.33333333333333,0,0,0,13.3333333333333,3.33333333333333,2.66666666666667,0,0,0,0,0,34,14.6666666666667,19.3333333333333,16.6666666666667,53.3066666666667,30,33,33,32.3666666666667
"NMP02000_Year1_Foothills_3142019-09-01",0,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0,12.6666666666667,0,0,0,4.66666666666667,1.33333333333333,2,0,0,0,0,0,25.3333333333333,17.3333333333333,8,15.3333333333333,39.0266666666667,24,30,30,29.0333333333333
"NMP02000_Year1_Foothills_3152019-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,6,2,0,1.33333333333333,0,0,0,0,28,18.6666666666667,9.33333333333333,38.6666666666667,48.5733333333333,26.6666666666667,45,44,22.2
"NMP02000_Year1_Foothills_3172019-09-01",0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,15.3333333333333,0,0,0,0.666666666666667,2,0,0,0,0,0,0,20.6666666666667,18,2.66666666666667,7.33333333333333,50.4933333333333,20.6666666666667,51,50,18.4
"NMP02000_Year1_Foothills_3182019-09-01",1.33333333333333,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,19.3333333333333,0,0,0,5.33333333333333,1.33333333333333,4,0,0,0,0,0,32.6666666666667,22,10.6666666666667,5.33333333333333,38.96,31.3333333333333,41,41,35.2333333333333
"NMP02000_Year1_Gypsum_4652019-09-01",0,0,0,0,0,0,0,0,0,0,5.33333333333333,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,8.66666666666667,5.33333333333333,3.33333333333333,56,73.28,8.66666666666667,32,31,9.03333333333333
"NMP02000_Year1_Gypsum_4662019-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6666666666667,0,0,0,9.33333333333333,0,2.66666666666667,1.33333333333333,0,0,0,0,34.6666666666667,21.3333333333333,13.3333333333333,50,57.0533333333333,32.6666666666667,32,32,26.6333333333333
"NMP02000_Year1_Gypsum_4672019-09-01",0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,12,12.6666666666667,0,0,0,0,0,0,27.3333333333333,2.66666666666667,24.6666666666667,58,58.4933333333333,26,12,12,22.8666666666667
"NMP02000_Year1_HabActive_5052019-09-01",0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.33333333333333,0,0,0,5.33333333333333,14.6666666666667,0.666666666666667,0,0,0,0,0,24,3.33333333333333,20.6666666666667,46.6666666666667,47.6933333333333,25.3333333333333,29,29,37.5
"NMP02000_Year1_HabActive_5062019-09-01",6,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,8.66666666666667,0,0,0,0,0,0,28.6666666666667,20,8.66666666666667,57.3333333333333,19.84,27.3333333333333,21,20,20.8666666666667
"NMP02000_Year1_HabActive_5072019-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,20,1.33333333333333,0,0,0,0,0,34.6666666666667,0,34.6666666666667,58,43.7066666666667,32,14,14,35.1333333333333
"NMP02000_Year1_HabActive_5092019-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,68,0,0.666666666666667,4.66666666666667,2.66666666666667,0,0,0,68,0,9.33333333333333,1.33333333333333,8,6.66666666666667,1.45333333333333,76,17,16,59.4333333333333
"NMP02000_Year1_HabActive_5102019-09-01",1.33333333333333,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,34.6666666666667,0,2.66666666666667,0,12,0,0,0,0,1.33333333333333,2.66666666666667,0,48,36,12,16,28.8,48,26,25,47.9666666666667
"NMP02000_Year1_HabActive_5132019-09-01",0,0,0,0,0,0,0,0,0,0,2,0,0,0,10.6666666666667,0,44,0,10,18.6666666666667,2,0,0,0,44,0,43.3333333333333,12.6666666666667,30.6666666666667,18.6666666666667,16.2666666666667,68.6666666666667,27,26,53.7
"NMP02000_Year1_HabActive_5142019-09-01",0.666666666666667,0,0,0,0,0,0,0,2,0,1.33333333333333,0,0,0,24.6666666666667,0,17.3333333333333,0,6.66666666666667,3.33333333333333,1.33333333333333,0,0,2,17.3333333333333,0,38,26.6666666666667,11.3333333333333,22.6666666666667,15.7733333333333,57.3333333333333,39,38,57.8333333333333
"NMP02000_Year1_HabActive_5152019-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,6,0,0,0,18.6666666666667,0,0,0,2.66666666666667,3.33333333333333,6,0,0,0,0,0,37.3333333333333,25.3333333333333,12,54,48.68,32.6666666666667,41,41,38.4
"NMP02000_Year1_HabActive_5172019-09-01",0,0,0,0,0,0,0,0,0,0,9.33333333333333,0,0,0,14.6666666666667,0,0,0,18.6666666666667,8,0,0,0,0,0,0,50.6666666666667,24,26.6666666666667,22,16.08,48,26,26,49.9
"NMP02000_Year1_HabActive_5182019-09-01",0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,11.3333333333333,0,0,0,10,0,1.33333333333333,0,0,1.33333333333333,0,0,22.6666666666667,11.3333333333333,11.3333333333333,35.3333333333333,28.8933333333333,22,23,23,36.4
"NMP02000_Year1_HabActive_5212019-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,2.66666666666667,0,58,0,0,4,1.33333333333333,0,0,0,58,0,11.3333333333333,6,5.33333333333333,12,5.89333333333333,68,14,13,62.6
